conditionID,raceTextShown,imageShown,blockID,defID,groundTruth,compasScore,turkerScore,turkerScore1to10,imageID,defEthnicity,defGender,defAge,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeID,defChargeDegree
3,0,1,10,5673,1,6,9.5,9.55, BM-004,2,0,32,0,0,10,172,1
4,0,0,10,5673,1,6,9.5,9.55, BM-004,2,0,32,0,0,10,172,1
1,1,1,12,5678,1,9,10,10, BM-021,2,0,38,0,1,16,260,1
2,1,0,12,5678,1,9,10,10, BM-021,2,0,38,0,1,16,260,1
3,0,1,12,5678,1,9,10,10, BM-021,2,0,38,0,1,16,260,1
4,0,0,12,5678,1,9,10,10, BM-021,2,0,38,0,1,16,260,1
1,1,1,11,5689,0,4,8,8.2, WM-010,1,0,22,0,0,1,186,1
2,1,0,11,5689,0,4,6,6.4, WM-010,1,0,22,0,0,1,186,1
3,0,1,11,5689,0,4,8,8.2, WM-010,1,0,22,0,0,1,186,1
4,0,0,11,5689,0,4,7.5,7.75, WM-010,1,0,22,0,0,1,186,1
1,1,1,13,5727,0,5,9.5,9.55, BM-021,2,0,40,0,0,21,168,1
2,1,0,13,5727,0,5,8.5,8.65, BM-021,2,0,40,0,0,21,168,1
3,0,1,13,5727,0,5,9.5,9.55, BM-021,2,0,40,0,0,21,168,1
4,0,0,13,5727,0,5,10,10, BM-021,2,0,40,0,0,21,168,1
1,1,1,9,5745,0,3,7,7.3, BM-020,2,0,29,0,0,2,190,1
2,1,0,9,5745,0,3,8,8.2, BM-020,2,0,29,0,0,2,190,1
3,0,1,9,5745,0,3,7.5,7.75, BM-020,2,0,29,0,0,2,190,1
4,0,0,9,5745,0,3,7.5,7.75, BM-020,2,0,29,0,0,2,190,1
1,1,1,19,5754,1,4,10,10, BM-020,2,0,34,0,0,13,297,1
2,1,0,19,5754,1,4,10,10, BM-020,2,0,34,0,0,13,297,1
3,0,1,19,5754,1,4,9.5,9.55, BM-020,2,0,34,0,0,13,297,1
4,0,0,19,5754,1,4,10,10, BM-020,2,0,34,0,0,13,297,1
1,1,1,19,5760,0,1,1,1.9, WM-201,1,0,38,0,0,0,132,0
2,1,0,19,5760,0,1,0,1, WM-201,1,0,38,0,0,0,132,0
3,0,1,19,5760,0,1,0,1, WM-201,1,0,38,0,0,0,132,0
4,0,0,19,5760,0,1,1.5,2.35, WM-201,1,0,38,0,0,0,132,0
1,1,1,2,5765,0,9,9.5,9.55, BM-212,2,0,51,1,0,19,175,1
2,1,0,2,5765,0,9,9.5,9.55, BM-212,2,0,51,1,0,19,175,1
3,0,1,2,5765,0,9,10,10, BM-212,2,0,51,1,0,19,175,1
4,0,0,2,5765,0,9,10,10, BM-212,2,0,51,1,0,19,175,1
1,1,1,16,5793,1,3,5.5,5.95, BF-024,2,1,36,0,0,1,306,1
2,1,0,16,5793,1,3,6,6.4, BF-024,2,1,36,0,0,1,306,1
3,0,1,16,5793,1,3,6.5,6.85, BF-024,2,1,36,0,0,1,306,1
4,0,0,16,5793,1,3,7,7.3, BF-024,2,1,36,0,0,1,306,1
1,1,1,18,5801,1,3,7.5,7.75, WM-223,1,0,51,0,0,6,306,1
2,1,0,18,5801,1,3,9,9.1, WM-223,1,0,51,0,0,6,306,1
3,0,1,18,5801,1,3,9,9.1, WM-223,1,0,51,0,0,6,306,1
4,0,0,18,5801,1,3,8.5,8.65, WM-223,1,0,51,0,0,6,306,1
1,1,1,17,5818,0,5,2.5,3.25, BM-013,2,0,23,0,0,0,169,1
2,1,0,17,5818,0,5,2,2.8, BM-013,2,0,23,0,0,0,169,1
3,0,1,17,5818,0,5,2,2.8, BM-013,2,0,23,0,0,0,169,1
4,0,0,17,5818,0,5,1,1.9, BM-013,2,0,23,0,0,0,169,1
1,1,1,9,5821,0,5,7.5,7.75, WM-002,1,0,31,0,0,3,45,0
2,1,0,9,5821,0,5,7,7.3, WM-002,1,0,31,0,0,3,45,0
3,0,1,9,5821,0,5,9,9.1, WM-002,1,0,31,0,0,3,45,0
4,0,0,9,5821,0,5,6,6.4, WM-002,1,0,31,0,0,3,45,0
1,1,1,19,5825,1,9,10,10, BM-013,2,0,24,0,0,11,190,1
2,1,0,19,5825,1,9,9.5,9.55, BM-013,2,0,24,0,0,11,190,1
3,0,1,19,5825,1,9,10,10, BM-013,2,0,24,0,0,11,190,1
4,0,0,19,5825,1,9,9,9.1, BM-013,2,0,24,0,0,11,190,1
1,1,1,4,5830,0,4,10,10, WM-004,1,0,25,0,0,2,55,1
2,1,0,4,5830,0,4,9,9.1, WM-004,1,0,25,0,0,2,55,1
3,0,1,4,5830,0,4,8.5,8.65, WM-004,1,0,25,0,0,2,55,1
4,0,0,4,5830,0,4,8,8.2, WM-004,1,0,25,0,0,2,55,1
1,1,1,7,5850,1,3,9,9.1, WF-001,1,1,25,0,0,2,408,0
2,1,0,7,5850,1,3,5,5.5, WF-001,1,1,25,0,0,2,408,0
3,0,1,7,5850,1,3,8.5,8.65, WF-001,1,1,25,0,0,2,408,0
4,0,0,7,5850,1,3,7,7.3, WF-001,1,1,25,0,0,2,408,0
1,1,1,6,5852,0,1,2.5,3.25, BF-211,2,1,55,0,0,1,246,1
2,1,0,6,5852,0,1,0.5,1.45, BF-211,2,1,55,0,0,1,246,1
3,0,1,6,5852,0,1,1,1.9, BF-211,2,1,55,0,0,1,246,1
4,0,0,6,5852,0,1,2.5,3.25, BF-211,2,1,55,0,0,1,246,1
1,1,1,20,5877,0,9,9.5,9.55, BM-018,2,0,35,0,1,8,129,1
2,1,0,20,5877,0,9,9.5,9.55, BM-018,2,0,35,0,1,8,129,1
3,0,1,20,5877,0,9,8,8.2, BM-018,2,0,35,0,1,8,129,1
4,0,0,20,5877,0,9,9,9.1, BM-018,2,0,35,0,1,8,129,1
1,1,1,5,5882,1,2,3,3.7, BM-033,2,0,44,0,0,0,317,1
2,1,0,5,5882,1,2,5,5.5, BM-033,2,0,44,0,0,0,317,1
3,0,1,5,5882,1,2,4.5,5.05, BM-033,2,0,44,0,0,0,317,1
4,0,0,5,5882,1,2,6,6.4, BM-033,2,0,44,0,0,0,317,1
1,1,1,7,5886,0,1,0,1, empty,1,0,53,0,0,0,45,0
2,1,0,7,5886,0,1,0.5,1.45, empty,1,0,53,0,0,0,45,0
3,0,1,7,5886,0,1,1.5,2.35, empty,1,0,53,0,0,0,45,0
4,0,0,7,5886,0,1,1,1.9, empty,1,0,53,0,0,0,45,0
1,1,1,3,5917,1,4,1.5,2.35, BM-018,2,0,32,0,0,1,132,0
2,1,0,3,5917,1,4,4.5,5.05, BM-018,2,0,32,0,0,1,132,0
3,0,1,3,5917,1,4,4,4.6, BM-018,2,0,32,0,0,1,132,0
4,0,0,3,5917,1,4,6,6.4, BM-018,2,0,32,0,0,1,132,0
1,1,1,13,5921,1,3,8.5,8.65, WM-223,1,0,52,0,0,4,426,0
2,1,0,13,5921,1,3,8.5,8.65, WM-223,1,0,52,0,0,4,426,0
3,0,1,13,5921,1,3,8.5,8.65, WM-223,1,0,52,0,0,4,426,0
4,0,0,13,5921,1,3,8.5,8.65, WM-223,1,0,52,0,0,4,426,0
1,1,1,6,5923,0,2,6,6.4, WM-011,1,0,29,0,0,2,169,1
2,1,0,6,5923,0,2,7.5,7.75, WM-011,1,0,29,0,0,2,169,1
3,0,1,6,5923,0,2,5.5,5.95, WM-011,1,0,29,0,0,2,169,1
4,0,0,6,5923,0,2,7,7.3, WM-011,1,0,29,0,0,2,169,1
1,1,1,15,5935,1,4,9.5,9.55, BM-002,2,0,24,0,0,3,58,1
2,1,0,15,5935,1,4,8,8.2, BM-002,2,0,24,0,0,3,58,1
3,0,1,15,5935,1,4,9,9.1, BM-002,2,0,24,0,0,3,58,1
4,0,0,15,5935,1,4,9,9.1, BM-002,2,0,24,0,0,3,58,1
1,1,1,11,5939,0,1,6.5,6.85, WM-258,1,0,45,0,0,2,306,1
2,1,0,11,5939,0,1,5.5,5.95, WM-258,1,0,45,0,0,2,306,1
3,0,1,11,5939,0,1,7,7.3, WM-258,1,0,45,0,0,2,306,1
4,0,0,11,5939,0,1,6.5,6.85, WM-258,1,0,45,0,0,2,306,1
1,1,1,15,5951,0,2,0.5,1.45, LF-202,3,1,33,0,0,0,6,1
2,1,0,15,5951,0,2,0,1, LF-202,3,1,33,0,0,0,6,1
3,0,1,15,5951,0,2,0.5,1.45, LF-202,3,1,33,0,0,0,6,1
4,0,0,15,5951,0,2,0,1, LF-202,3,1,33,0,0,0,6,1
1,1,1,10,5968,1,4,9,9.1, empty,1,0,57,0,0,9,306,1
2,1,0,10,5968,1,4,9.5,9.55, empty,1,0,57,0,0,9,306,1
3,0,1,10,5968,1,4,10,10, empty,1,0,57,0,0,9,306,1
4,0,0,10,5968,1,4,9,9.1, empty,1,0,57,0,0,9,306,1
1,1,1,4,5985,0,1,1.5,2.35, empty,1,0,65,0,0,0,134,0
2,1,0,4,5985,0,1,0.5,1.45, empty,1,0,65,0,0,0,134,0
3,0,1,4,5985,0,1,1,1.9, empty,1,0,65,0,0,0,134,0
4,0,0,4,5985,0,1,0.5,1.45, empty,1,0,65,0,0,0,134,0
1,1,1,7,5993,0,2,2.5,3.25, WM-223,1,0,51,0,0,1,45,0
2,1,0,7,5993,0,2,2,2.8, WM-223,1,0,51,0,0,1,45,0
3,0,1,7,5993,0,2,3.5,4.15, WM-223,1,0,51,0,0,1,45,0
4,0,0,7,5993,0,2,1,1.9, WM-223,1,0,51,0,0,1,45,0
1,1,1,20,5997,0,6,6,6.4, WM-006,1,0,24,0,0,1,15,1
2,1,0,20,5997,0,6,6,6.4, WM-006,1,0,24,0,0,1,15,1
3,0,1,20,5997,0,6,6,6.4, WM-006,1,0,24,0,0,1,15,1
4,0,0,20,5997,0,6,6,6.4, WM-006,1,0,24,0,0,1,15,1
1,1,1,12,6000,1,5,1.5,2.35, BF-001,2,1,23,0,0,0,292,1
2,1,0,12,6000,1,5,1.5,2.35, BF-001,2,1,23,0,0,0,292,1
3,0,1,12,6000,1,5,1,1.9, BF-001,2,1,23,0,0,0,292,1
4,0,0,12,6000,1,5,1,1.9, BF-001,2,1,23,0,0,0,292,1
1,1,1,13,6022,1,3,9.5,9.55, empty,1,0,58,0,0,5,190,1
2,1,0,13,6022,1,3,8.5,8.65, empty,1,0,58,0,0,5,190,1
3,0,1,13,6022,1,3,9.5,9.55, empty,1,0,58,0,0,5,190,1
4,0,0,13,6022,1,3,7.5,7.75, empty,1,0,58,0,0,5,190,1
1,1,1,12,603,0,5,6.5,6.85, BM-004,2,0,29,1,0,2,21,1
2,1,0,12,603,0,5,8,8.2, BM-004,2,0,29,1,0,2,21,1
3,0,1,12,603,0,5,7.5,7.75, BM-004,2,0,29,1,0,2,21,1
4,0,0,12,603,0,5,7.5,7.75, BM-004,2,0,29,1,0,2,21,1
1,1,1,16,6043,0,3,7.5,7.75, WM-248,1,0,50,0,0,3,169,1
2,1,0,16,6043,0,3,6,6.4, WM-248,1,0,50,0,0,3,169,1
3,0,1,16,6043,0,3,7.5,7.75, WM-248,1,0,50,0,0,3,169,1
4,0,0,16,6043,0,3,7,7.3, WM-248,1,0,50,0,0,3,169,1
1,1,1,17,6056,1,8,10,10, WM-002,1,0,31,0,0,17,319,1
2,1,0,17,6056,1,8,10,10, WM-002,1,0,31,0,0,17,319,1
3,0,1,17,6056,1,8,10,10, WM-002,1,0,31,0,0,17,319,1
4,0,0,17,6056,1,8,10,10, WM-002,1,0,31,0,0,17,319,1
1,1,1,1,6064,0,2,0.5,1.45, WF-002,1,1,31,0,0,0,45,0
2,1,0,1,6064,0,2,1.5,2.35, WF-002,1,1,31,0,0,0,45,0
3,0,1,1,6064,0,2,1.5,2.35, WF-002,1,1,31,0,0,0,45,0
4,0,0,1,6064,0,2,0.5,1.45, WF-002,1,1,31,0,0,0,45,0
1,1,1,19,6094,1,10,9.5,9.55, WM-002,1,0,30,0,0,7,100,1
2,1,0,19,6094,1,10,10,10, WM-002,1,0,30,0,0,7,100,1
3,0,1,19,6094,1,10,9.5,9.55, WM-002,1,0,30,0,0,7,100,1
4,0,0,19,6094,1,10,9.5,9.55, WM-002,1,0,30,0,0,7,100,1
1,1,1,5,6096,1,9,3.5,4.15, BM-009,2,0,20,0,0,1,21,0
2,1,0,5,6096,1,9,6.5,6.85, BM-009,2,0,20,0,0,1,21,0
3,0,1,5,6096,1,9,4,4.6, BM-009,2,0,20,0,0,1,21,0
4,0,0,5,6096,1,9,4,4.6, BM-009,2,0,20,0,0,1,21,0
1,1,1,1,61,0,2,9,9.1, BF-211,2,1,51,0,0,7,306,1
2,1,0,1,61,0,2,10,10, BF-211,2,1,51,0,0,7,306,1
3,0,1,1,61,0,2,9.5,9.55, BF-211,2,1,51,0,0,7,306,1
4,0,0,1,61,0,2,8.5,8.65, BF-211,2,1,51,0,0,7,306,1
1,1,1,5,6129,0,1,4,4.6, BM-015,2,0,28,0,0,1,56,1
2,1,0,5,6129,0,1,6.5,6.85, BM-015,2,0,28,0,0,1,56,1
3,0,1,5,6129,0,1,5,5.5, BM-015,2,0,28,0,0,1,56,1
4,0,0,5,6129,0,1,5,5.5, BM-015,2,0,28,0,0,1,56,1
1,1,1,11,6164,0,1,3,3.7, BF-202,2,1,37,0,0,1,66,1
2,1,0,11,6164,0,1,3.5,4.15, BF-202,2,1,37,0,0,1,66,1
3,0,1,11,6164,0,1,5,5.5, BF-202,2,1,37,0,0,1,66,1
4,0,0,11,6164,0,1,1.5,2.35, BF-202,2,1,37,0,0,1,66,1
1,1,1,5,6170,1,9,9,9.1, BM-017,2,0,29,0,1,8,45,0
2,1,0,5,6170,1,9,9.5,9.55, BM-017,2,0,29,0,1,8,45,0
3,0,1,5,6170,1,9,9.5,9.55, BM-017,2,0,29,0,1,8,45,0
4,0,0,5,6170,1,9,10,10, BM-017,2,0,29,0,1,8,45,0
1,1,1,4,6171,0,1,4,4.6, BF-027,2,1,45,0,0,1,129,1
2,1,0,4,6171,0,1,4,4.6, BF-027,2,1,45,0,0,1,129,1
3,0,1,4,6171,0,1,2,2.8, BF-027,2,1,45,0,0,1,129,1
4,0,0,4,6171,0,1,3.5,4.15, BF-027,2,1,45,0,0,1,129,1
1,1,1,2,6189,0,2,1.5,2.35, WF-221,1,1,46,0,0,1,167,1
2,1,0,2,6189,0,2,2.5,3.25, WF-221,1,1,46,0,0,1,167,1
3,0,1,2,6189,0,2,2.5,3.25, WF-221,1,1,46,0,0,1,167,1
4,0,0,2,6189,0,2,3,3.7, WF-221,1,1,46,0,0,1,167,1
1,1,1,8,6205,1,1,10,10, BM-034,2,0,53,0,0,15,172,1
2,1,0,8,6205,1,1,9,9.1, BM-034,2,0,53,0,0,15,172,1
3,0,1,8,6205,1,1,9,9.1, BM-034,2,0,53,0,0,15,172,1
4,0,0,8,6205,1,1,9,9.1, BM-034,2,0,53,0,0,15,172,1
1,1,1,2,6207,1,8,1.5,2.35, BM-021,2,0,38,0,0,0,145,0
2,1,0,2,6207,1,8,1,1.9, BM-021,2,0,38,0,0,0,145,0
3,0,1,2,6207,1,8,0.5,1.45, BM-021,2,0,38,0,0,0,145,0
4,0,0,2,6207,1,8,0,1, BM-021,2,0,38,0,0,0,145,0
1,1,1,14,622,0,6,0.5,1.45, WF-014,1,1,39,0,0,0,123,0
2,1,0,14,622,0,6,0,1, WF-014,1,1,39,0,0,0,123,0
3,0,1,14,622,0,6,1,1.9, WF-014,1,1,39,0,0,0,123,0
4,0,0,14,622,0,6,2,2.8, WF-014,1,1,39,0,0,0,123,0
1,1,1,6,6229,1,5,9,9.1, WM-023,1,0,38,0,0,5,176,0
2,1,0,6,6229,1,5,9.5,9.55, WM-023,1,0,38,0,0,5,176,0
3,0,1,6,6229,1,5,8,8.2, WM-023,1,0,38,0,0,5,176,0
4,0,0,6,6229,1,5,9,9.1, WM-023,1,0,38,0,0,5,176,0
1,1,1,2,6240,0,1,2,2.8, BM-213,2,0,50,0,0,0,306,1
2,1,0,2,6240,0,1,4,4.6, BM-213,2,0,50,0,0,0,306,1
3,0,1,2,6240,0,1,2.5,3.25, BM-213,2,0,50,0,0,0,306,1
4,0,0,2,6240,0,1,2.5,3.25, BM-213,2,0,50,0,0,0,306,1
1,1,1,15,6249,1,3,5.5,5.95, WM-018,1,0,38,0,0,2,85,1
2,1,0,15,6249,1,3,6,6.4, WM-018,1,0,38,0,0,2,85,1
3,0,1,15,6249,1,3,6,6.4, WM-018,1,0,38,0,0,2,85,1
4,0,0,15,6249,1,3,7,7.3, WM-018,1,0,38,0,0,2,85,1
1,1,1,5,6251,0,4,9,9.1, BM-020,2,0,33,0,0,5,172,1
2,1,0,5,6251,0,4,9,9.1, BM-020,2,0,33,0,0,5,172,1
3,0,1,5,6251,0,4,7,7.3, BM-020,2,0,33,0,0,5,172,1
4,0,0,5,6251,0,4,9,9.1, BM-020,2,0,33,0,0,5,172,1
1,1,1,16,6264,0,10,0,1, BF-011,2,1,29,0,0,0,6,1
2,1,0,16,6264,0,10,1,1.9, BF-011,2,1,29,0,0,0,6,1
3,0,1,16,6264,0,10,1,1.9, BF-011,2,1,29,0,0,0,6,1
4,0,0,16,6264,0,10,1.5,2.35, BF-011,2,1,29,0,0,0,6,1
1,1,1,19,6267,1,1,0,1, WF-221,1,1,51,0,0,0,45,0
2,1,0,19,6267,1,1,0.5,1.45, WF-221,1,1,51,0,0,0,45,0
3,0,1,19,6267,1,1,0,1, WF-221,1,1,51,0,0,0,45,0
4,0,0,19,6267,1,1,0,1, WF-221,1,1,51,0,0,0,45,0
1,1,1,16,6278,0,2,0.5,1.45, BF-010,2,1,30,0,0,0,193,1
2,1,0,16,6278,0,2,2,2.8, BF-010,2,1,30,0,0,0,193,1
3,0,1,16,6278,0,2,2,2.8, BF-010,2,1,30,0,0,0,193,1
4,0,0,16,6278,0,2,1.5,2.35, BF-010,2,1,30,0,0,0,193,1
1,1,1,3,6314,1,6,3.5,4.15, WM-001,1,0,20,0,0,0,187,1
2,1,0,3,6314,1,6,4,4.6, WM-001,1,0,20,0,0,0,187,1
3,0,1,3,6314,1,6,3,3.7, WM-001,1,0,20,0,0,0,187,1
4,0,0,3,6314,1,6,3,3.7, WM-001,1,0,20,0,0,0,187,1
1,1,1,20,6315,1,3,9.5,9.55, BM-011,2,0,30,0,0,9,129,1
2,1,0,20,6315,1,3,8.5,8.65, BM-011,2,0,30,0,0,9,129,1
3,0,1,20,6315,1,3,9,9.1, BM-011,2,0,30,0,0,9,129,1
4,0,0,20,6315,1,3,8,8.2, BM-011,2,0,30,0,0,9,129,1
1,1,1,7,6319,1,9,7.5,7.75, BM-001,2,0,23,0,0,2,423,0
2,1,0,7,6319,1,9,8,8.2, BM-001,2,0,23,0,0,2,423,0
3,0,1,7,6319,1,9,9,9.1, BM-001,2,0,23,0,0,2,423,0
4,0,0,7,6319,1,9,9,9.1, BM-001,2,0,23,0,0,2,423,0
1,1,1,14,6320,1,10,10,10, BM-021,2,0,39,0,0,21,129,1
2,1,0,14,6320,1,10,10,10, BM-021,2,0,39,0,0,21,129,1
3,0,1,14,6320,1,10,9.5,9.55, BM-021,2,0,39,0,0,21,129,1
4,0,0,14,6320,1,10,9.5,9.55, BM-021,2,0,39,0,0,21,129,1
1,1,1,11,6339,1,5,9,9.1, BM-034,2,0,49,0,0,11,426,0
2,1,0,11,6339,1,5,9,9.1, BM-034,2,0,49,0,0,11,426,0
3,0,1,11,6339,1,5,10,10, BM-034,2,0,49,0,0,11,426,0
4,0,0,11,6339,1,5,10,10, BM-034,2,0,49,0,0,11,426,0
1,1,1,10,6360,0,3,0.5,1.45, WM-018,1,0,39,0,0,0,306,1
2,1,0,10,6360,0,3,3,3.7, WM-018,1,0,39,0,0,0,306,1
3,0,1,10,6360,0,3,3.5,4.15, WM-018,1,0,39,0,0,0,306,1
4,0,0,10,6360,0,3,4,4.6, WM-018,1,0,39,0,0,0,306,1
1,1,1,5,6377,1,7,7.5,7.75, WM-010,1,0,27,0,0,2,278,1
2,1,0,5,6377,1,7,8,8.2, WM-010,1,0,27,0,0,2,278,1
3,0,1,5,6377,1,7,7.5,7.75, WM-010,1,0,27,0,0,2,278,1
4,0,0,5,6377,1,7,7.5,7.75, WM-010,1,0,27,0,0,2,278,1
1,1,1,6,6379,0,6,7,7.3, WM-009,1,0,22,0,0,1,253,1
2,1,0,6,6379,0,6,7,7.3, WM-009,1,0,22,0,0,1,253,1
3,0,1,6,6379,0,6,6,6.4, WM-009,1,0,22,0,0,1,253,1
4,0,0,6,6379,0,6,4.5,5.05, WM-009,1,0,22,0,0,1,253,1
1,1,1,4,6386,1,3,8.5,8.65, LM-200,3,0,28,0,0,2,204,1
2,1,0,4,6386,1,3,8,8.2, LM-200,3,0,28,0,0,2,204,1
3,0,1,4,6386,1,3,7.5,7.75, LM-200,3,0,28,0,0,2,204,1
4,0,0,4,6386,1,3,7.5,7.75, LM-200,3,0,28,0,0,2,204,1
1,1,1,19,6389,1,7,9.5,9.55, WF-002,1,1,29,0,0,6,306,1
2,1,0,19,6389,1,7,9,9.1, WF-002,1,1,29,0,0,6,306,1
3,0,1,19,6389,1,7,9.5,9.55, WF-002,1,1,29,0,0,6,306,1
4,0,0,19,6389,1,7,8,8.2, WF-002,1,1,29,0,0,6,306,1
1,1,1,20,6391,1,8,3.5,4.15, BM-013,2,0,24,0,0,2,402,0
2,1,0,20,6391,1,8,5.5,5.95, BM-013,2,0,24,0,0,2,402,0
3,0,1,20,6391,1,8,4.5,5.05, BM-013,2,0,24,0,0,2,402,0
4,0,0,20,6391,1,8,4,4.6, BM-013,2,0,24,0,0,2,402,0
1,1,1,16,640,1,7,2,2.8, BM-036,2,0,20,0,0,0,186,1
2,1,0,16,640,1,7,3.5,4.15, BM-036,2,0,20,0,0,0,186,1
3,0,1,16,640,1,7,2.5,3.25, BM-036,2,0,20,0,0,0,186,1
4,0,0,16,640,1,7,1,1.9, BM-036,2,0,20,0,0,0,186,1
1,1,1,19,6420,1,9,8.5,8.65, BM-019,2,0,24,0,1,9,239,0
2,1,0,19,6420,1,9,9.5,9.55, BM-019,2,0,24,0,1,9,239,0
3,0,1,19,6420,1,9,9,9.1, BM-019,2,0,24,0,1,9,239,0
4,0,0,19,6420,1,9,8,8.2, BM-019,2,0,24,0,1,9,239,0
1,1,1,6,6424,0,1,3,3.7, LM-215,3,0,45,0,0,1,283,0
2,1,0,6,6424,0,1,1,1.9, LM-215,3,0,45,0,0,1,283,0
3,0,1,6,6424,0,1,1.5,2.35, LM-215,3,0,45,0,0,1,283,0
4,0,0,6,6424,0,1,3.5,4.15, LM-215,3,0,45,0,0,1,283,0
1,1,1,16,6432,0,5,9.5,9.55, WF-014,1,1,42,0,0,3,163,1
2,1,0,16,6432,0,5,7.5,7.75, WF-014,1,1,42,0,0,3,163,1
3,0,1,16,6432,0,5,10,10, WF-014,1,1,42,0,0,3,163,1
4,0,0,16,6432,0,5,8,8.2, WF-014,1,1,42,0,0,3,163,1
1,1,1,8,6443,0,5,9,9.1, WM-004,1,0,28,0,0,5,129,1
2,1,0,8,6443,0,5,8.5,8.65, WM-004,1,0,28,0,0,5,129,1
3,0,1,8,6443,0,5,9,9.1, WM-004,1,0,28,0,0,5,129,1
4,0,0,8,6443,0,5,9,9.1, WM-004,1,0,28,0,0,5,129,1
1,1,1,10,6449,1,5,9.5,9.55, BM-034,2,0,51,0,0,11,243,0
2,1,0,10,6449,1,5,9,9.1, BM-034,2,0,51,0,0,11,243,0
3,0,1,10,6449,1,5,9.5,9.55, BM-034,2,0,51,0,0,11,243,0
4,0,0,10,6449,1,5,9,9.1, BM-034,2,0,51,0,0,11,243,0
1,1,1,16,646,1,1,2,2.8, LM-204,3,0,48,0,0,1,239,0
2,1,0,16,646,1,1,2.5,3.25, LM-204,3,0,48,0,0,1,239,0
3,0,1,16,646,1,1,3,3.7, LM-204,3,0,48,0,0,1,239,0
4,0,0,16,646,1,1,1.5,2.35, LM-204,3,0,48,0,0,1,239,0
1,1,1,11,648,1,5,1.5,2.35, empty,2,0,57,0,0,1,175,1
2,1,0,11,648,1,5,1,1.9, empty,2,0,57,0,0,1,175,1
3,0,1,11,648,1,5,3.5,4.15, empty,2,0,57,0,0,1,175,1
4,0,0,11,648,1,5,1.5,2.35, empty,2,0,57,0,0,1,175,1
1,1,1,16,6481,0,4,0.5,1.45, BF-004,2,1,23,0,0,0,45,0
2,1,0,16,6481,0,4,1.5,2.35, BF-004,2,1,23,0,0,0,45,0
3,0,1,16,6481,0,4,0.5,1.45, BF-004,2,1,23,0,0,0,45,0
4,0,0,16,6481,0,4,1,1.9, BF-004,2,1,23,0,0,0,45,0
1,1,1,16,6503,1,2,2.5,3.25, LM-215,3,0,37,0,0,1,246,1
2,1,0,16,6503,1,2,5,5.5, LM-215,3,0,37,0,0,1,246,1
3,0,1,16,6503,1,2,4.5,5.05, LM-215,3,0,37,0,0,1,246,1
4,0,0,16,6503,1,2,4.5,5.05, LM-215,3,0,37,0,0,1,246,1
1,1,1,14,6525,1,1,2.5,3.25, WM-221,1,0,51,0,0,1,297,1
2,1,0,14,6525,1,1,2.5,3.25, WM-221,1,0,51,0,0,1,297,1
3,0,1,14,6525,1,1,3.5,4.15, WM-221,1,0,51,0,0,1,297,1
4,0,0,14,6525,1,1,2.5,3.25, WM-221,1,0,51,0,0,1,297,1
1,1,1,18,6537,1,4,7.5,7.75, WM-009,1,0,26,0,0,4,377,1
2,1,0,18,6537,1,4,9.5,9.55, WM-009,1,0,26,0,0,4,377,1
3,0,1,18,6537,1,4,8.5,8.65, WM-009,1,0,26,0,0,4,377,1
4,0,0,18,6537,1,4,8.5,8.65, WM-009,1,0,26,0,0,4,377,1
1,1,1,16,654,0,1,1.5,2.35, WM-002,1,0,33,0,0,0,21,1
2,1,0,16,654,0,1,1.5,2.35, WM-002,1,0,33,0,0,0,21,1
3,0,1,16,654,0,1,0,1, WM-002,1,0,33,0,0,0,21,1
4,0,0,16,654,0,1,2.5,3.25, WM-002,1,0,33,0,0,0,21,1
1,1,1,4,6546,0,8,8.5,8.65, LM-206,3,0,28,0,0,2,190,1
2,1,0,4,6546,0,8,8.5,8.65, LM-206,3,0,28,0,0,2,190,1
3,0,1,4,6546,0,8,7.5,7.75, LM-206,3,0,28,0,0,2,190,1
4,0,0,4,6546,0,8,5.5,5.95, LM-206,3,0,28,0,0,2,190,1
1,1,1,10,657,1,10,9,9.1, BF-001,2,1,24,0,0,3,190,1
2,1,0,10,657,1,10,7,7.3, BF-001,2,1,24,0,0,3,190,1
3,0,1,10,657,1,10,9,9.1, BF-001,2,1,24,0,0,3,190,1
4,0,0,10,657,1,10,8,8.2, BF-001,2,1,24,0,0,3,190,1
1,1,1,13,6570,0,4,8,8.2, WM-249,1,0,47,0,0,2,306,1
2,1,0,13,6570,0,4,7.5,7.75, WM-249,1,0,47,0,0,2,306,1
3,0,1,13,6570,0,4,7.5,7.75, WM-249,1,0,47,0,0,2,306,1
4,0,0,13,6570,0,4,6.5,6.85, WM-249,1,0,47,0,0,2,306,1
1,1,1,12,6574,1,2,7,7.3, BF-007,2,1,31,0,0,2,15,1
2,1,0,12,6574,1,2,8.5,8.65, BF-007,2,1,31,0,0,2,15,1
3,0,1,12,6574,1,2,8,8.2, BF-007,2,1,31,0,0,2,15,1
4,0,0,12,6574,1,2,5,5.5, BF-007,2,1,31,0,0,2,15,1
1,1,1,5,6586,1,5,8.5,8.65, WF-237,1,1,53,0,0,6,306,1
2,1,0,5,6586,1,5,9.5,9.55, WF-237,1,1,53,0,0,6,306,1
3,0,1,5,6586,1,5,9.5,9.55, WF-237,1,1,53,0,0,6,306,1
4,0,0,5,6586,1,5,9.5,9.55, WF-237,1,1,53,0,0,6,306,1
